0 .5928979132 .6180339880 .5773502693 .1519138e-3
.999923e-2 .5907023145 .6159162590 .5760054885 -.3796652e-3
.199985e-1 .5892792859 .6137857055 .5746504510 -.1285970e-3
.299977e-1 .5878420407 .6116424490 .5732852130 .1182360e-3
.399969e-1 .5855811320 .6094865755 .5719098120 -.4486806e-3
.499962e-1 .5826978549 .6073181705 .5705242880 -.16281189e-2
.599954e-1 .5823847928 .6051373955 .5691287290 -.2276224e-3
.699946e-1 .5804376918 .6029443505 .5677231870 -.4515236e-3
.799939e-1 .5801437419 .6007391450 .5663077230 .9872816e-3
.899931e-1 .5776318738 .5985219615 .5648824450 .2175803e-3
.999923e-1 .5768108676 .5962929225 .5634474270 .11480565e-2
.109992 .5735059401 .5940520700 .5620026915 -.3961061e-3
.119991 .5716457670 .5917998345 .5605485140 -.4865700e-3
.12999 .5703467016 .5895362275 .5590849045 -.69910e-5
.139989 .5686755485 .5872614260 .5576119795 .1092965e-3
.149989 .5674019803 .5849753850 .5561297160 .6320004e-3
.159988 .5655676536 .5826787540 .5546385430 .6022669e-3
.169987 .5620953849 .5803715050 .5531384540 -.10570654e-2
.179986 .5600902425 .5780538460 .5516295980 -.12410916e-2
.189985 .5588186746 .5757259925 .5501121315 -.6835330e-3
.199985 .5581998548 .5733879320 .5485860655 .5347940e-3
.209984 .5547730515 .5710403665 .5470518795 -.10473940e-2
.219983 .5532801870 .5686832985 .5455096005 -.6881765e-3
.229982 .5521822216 .5663169770 .5439594180 .732112e-4
.239982 .5508236145 .5639414155 .5424013730 .5812175e-3
.249981 .5487614521 .5615573510 .5408359810 .3923498e-3
.25998 .5451594424 .5591648165 .5392633005 -.13297098e-2
.269979 .5434418285 .5567640855 .5376835505 -.11609332e-2
.279979 .5417762378 .5543552000 .5360968015 -.9337260e-3
.289978 .5391723809 .5519389340 .5345036045 -.16389856e-2
.299977 .5378202763 .5495153395 .5329040470 -.10867345e-2
.309976 .5371297078 .5470847220 .5312983765 .1325710e-3
.319975 .5341702745 .5446473895 .5296868510 -.9117119e-3
.329975 .5328523770 .5422034140 .5280695740 -.3092392e-3
.339974 .5299024240 .5397536025 .5264471385 -.13342364e-2
.349973 .5266675962 .5372980415 .5248196625 -.26395906e-2
.359972 .5257854129 .5348370595 .5231874255 -.15880408e-2
.369972 .5246488369 .5323707490 .5215505555 -.7866967e-3
.379971 .5222158917 .5298999430 .5199096745 -.12781895e-2
.38997 .5218147859 .5274247455 .5182649205 .2656078e-3
.399969 .5179897725 .5249455020 .5166165940 -.16113234e-2
.409969 .5165154333 .5224623240 .5149648415 -.11344888e-2
.419968 .5153820332 .5199760625 .5133103090 -.3142922e-3
.429967 .5121717812 .5174868350 .5116531470 -.15686169e-2
.439966 .5111049967 .5149950030 .5099936760 -.6774277e-3
.449966 .5085571184 .5125006795 .5083320540 -.12653745e-2
.459965 .5058634444 .5100047460 .5066689395 -.19978520e-2
.469964 .5054522678 .5075073080 .5050044945 -.4466499e-3
.479963 .5018445499 .5050087460 .5033390560 -.20911059e-2
.489962 .4999941573 .5025094390 .5016729430 -.19776513e-2
.499962 .4989527891 .5000065790 .5000043860 -.10523804e-2
.509961 .4964028404 .4975098133 .4983398922 -.16404787e-2
.51996 .4944705426 .4950104960 .4966737726 -.16089211e-2
.529959 .4915786263 .4925119330 .4950083280 -.25375747e-2
.539959 .4904959781 .4900142335 .4933437064 -.16576388e-2
.549958 .4890641501 .4875182852 .4916805816 -.11282586e-2
.559957 .4874488416 .4850241965 .4900191136 -.7838201e-3
.569956 .4846464254 .4825323454 .4883596237 -.16282476e-2
.579956 .4827403458 .4800428454 .4867022778 -.15781858e-2
.589955 .4810964078 .4775565616 .4850477220 -.12685096e-2
.599954 .4785241778 .4750736038 .4833961122 -.18897388e-2
.609953 .4785822357 .4725943334 .4817477604 .1164224e-3
.619953 .4763047672 .4701188550 .4801028112 -.2159223e-3
.629952 .4735521907 .4676480142 .4784619002 -.10270190e-2
.639951 .4707735091 .4651819118 .4768251614 -.18679441e-2
.64995 .4700557970 .4627208903 .4751928898 -.6518920e-3
.659949 .4651598006 .4602652845 .4735653751 -.36183796e-2
.669949 .4653966831 .4578151842 .4719427378 -.14563143e-2
.679948 .4644141120 .4553714046 .4703255811 -.5186692e-3
.689947 .4602454398 .4529340224 .4687140124 -.27721520e-2
.699946 .4602287630 .4505033508 .4671082950 -.8789122e-3
.709946 .4563324120 .4480794596 .4655085292 -.28706744e-2
.719945 .4569971369 .4456631363 .4639152842 -.3073072e-3
.729944 .4535434877 .4432544337 .4623286416 -.18683022e-2
.739943 .4520965808 .4408536404 .4607488383 -.14287696e-2
.749943 .4506409545 .4384608020 .4591759448 -.10042070e-2
.759942 .4490263173 .4360766729 .4576104971 -.7454988e-3
.769941 .4473954478 .4337012810 .4560525498 -.5098881e-3
.77994 .4448043834 .4313348888 .4545023070 -.12415439e-2
.789939 .4430382655 .4289777488 .4529599668 -.11555232e-2
.799939 .4420754954 .4266298738 .4514255643 -.2734348e-3
.809938 .4384940607 .4242919737 .4498995874 -.20178488e-2
.819937 .4376560798 .4219640422 .4483820549 -.10266418e-2
.829936 .4364761895 .4196463034 .4468731320 -.3853533e-3
.839936 .4341585162 .4173387432 .4453728250 -.8898456e-3
.849935 .4324766233 .4150420306 .4438815842 -.7670812e-3
.859934 .4308414923 .4127561344 .4423993992 -.6060539e-3
.869933 .4279430610 .4104812480 .4409264029 -.17169779e-2
.879933 .4260351335 .4082173278 .4394625750 -.18460149e-2
.889932 .4248139371 .4059650048 .4380083254 -.12974334e-2
.899931 .4234901430 .4037242205 .4365636177 -.8605161e-3
.90993 .4211421976 .4014951364 .4351285536 -.14569437e-2
.91993 .4192596232 .3992776837 .4337030870 -.15971398e-2
.929929 .4182189276 .3970724520 .4322875902 -.9050597e-3
.939928 .4159118256 .3948793580 .4308820008 -.14889234e-2
.949927 .4144466618 .3926985316 .4294863926 -.12404882e-2
.959926 .4135700992 .3905300966 .4281008325 -.4131884e-3
.969926 .4109243562 .3883739535 .4267252440 -.13647274e-2
.979925 .4079569201 .3862306435 .4253599552 -.26480433e-2
.989924 .4079920343 .3841000502 .4240048759 -.9388012e-3
.999923 .4060861254 .3819822699 .4226600470 -.11806499e-2
