1   0.394086   0.0256164   0.065002
2   0.378678   0.0102081   0.0539143
3   0.369749   0.00574343   0.0466
4   0.364724   0.00406848   0.0446198
5   0.361889   0.00335973   0.0464193
6   0.35908   0.00279799   0.0467526
7   0.356593   0.00238353   0.0467892
8   0.354613   0.00210065   0.0473902
9   0.352774   0.0018708   0.0477279
10   0.351081   0.00168265   0.0479276
11   0.349575   0.00153205   0.0482086
12   0.348176   0.00140482   0.0484178
13   0.346887   0.00129746   0.0486238
14   0.34567   0.00120383   0.0487563
15   0.344558   0.00112437   0.0489485
16   0.343473   0.00105204   0.049007
17   0.342494   0.000990872   0.0491828
18   0.341551   0.000935392   0.0492959
19   0.340656   0.000885682   0.0493987
20   0.339807   0.000840974   0.0494972
21   0.338995   0.000800371   0.0495813
22   0.338221   0.000763535   0.0496651
23   0.33745   0.000728498   0.0496531
24   0.336752   0.000698133   0.0497553
25   0.336071   0.000669746   0.0498219
26   0.335425   0.00064394   0.0499141
27   0.334803   0.000620008   0.0500001
28   0.334184   0.000597067   0.050026
29   0.333587   0.000575738   0.0500512
30   0.333007   0.000555758   0.0500673
31   0.332438   0.00053678   0.0500551
32   0.331896   0.000519304   0.0500691
33   0.331362   0.000502605   0.050054
34   0.330863   0.000487509   0.0500971
35   0.330378   0.000473228   0.0501334
36   0.329925   0.0004603   0.0502259
37   0.329487   0.000448132   0.0503232
38   0.329028   0.000435719   0.050322
39   0.328595   0.000424309   0.0503601
40   0.328177   0.000413613   0.0504134
41   0.327771   0.000403442   0.0504656
42   0.327388   0.000394115   0.0505603
43   0.327016   0.000385246   0.0506569
44   0.32662   0.000376048   0.0506586
45   0.326261   0.000367875   0.0507398
46   0.325902   0.000359907   0.0507997
47   0.325561   0.000352502   0.0508893
48   0.325211   0.000345054   0.0509287
49   0.324869   0.000337915   0.0509679
50   0.324533   0.000331073   0.0510075
51   0.3242   0.000324411   0.0510332
52   0.323859   0.000317721   0.0510145
53   0.323548   0.000311742   0.051066
54   0.32323   0.000305738   0.0510778
55   0.322924   0.000300069   0.0511074
56   0.322632   0.000294766   0.0511633
57   0.322333   0.000289431   0.0511816
58   0.322036   0.000284214   0.0511881
59   0.321733   0.000278988   0.0511613
60   0.321451   0.000274205   0.0511814
61   0.321166   0.000269456   0.0511786
62   0.320898   0.000265064   0.0512125
63   0.320632   0.000260782   0.0512402
64   0.320335   0.000256062   0.0511588
65   0.320087   0.00025218   0.0512102
66   0.319844   0.000248442   0.0512662
67   0.319596   0.000244694   0.0512975
68   0.319343   0.000240908   0.0512983
69   0.319101   0.00023736   0.0513249
70   0.318844   0.000233631   0.0512921
71   0.318616   0.000230374   0.0513363
72   0.318373   0.000226951   0.0513249
73   0.318119   0.000223422   0.0512695
74   0.317888   0.000220265   0.0512747
75   0.317665   0.000217252   0.0512926
76   0.317451   0.000214391   0.0513267
