.57 .4767264994 .4717645855 .4787379866 .127903864e-2
.58 .4723168619 .4677648924 .4757442212 .34739578e-3
.59 .4687334527 .4637785734 .4727674730 .23035168e-3
.6 .4673787635 .4598071776 .4698095988 .232905082e-2
.61 .4607422594 .4558522124 .4668723682 -.86835248e-3
.62 .4573383402 .4519151408 .4639574573 -.84873042e-3
.63 .4548253501 .4479973777 .4610664450 .450307e-4
.64 .4516314907 .4441002872 .4582008088 .2399463e-3
.65 .4489977287 .4402251803 .4553619223 .9758431e-3
.66 .4461838051 .4363733123 .4525510540 .15113706e-2
.67 .4427847746 .4325458816 .4497693660 .14405414e-2
.68 .4405664762 .4287440275 .4470179151 .25282038e-2
.69 .4372786689 .4249688296 .4442976530 .25231779e-2
.7 .4335338397 .4212213066 .4416094284 .20370650e-2
.71 .4300542298 .4175024159 .4389539895 .17912737e-2
.72 .4260259113 .4138130536 .4363319865 .9710970e-3
.73 .4240192668 .4101540541 .4337439755 .21461918e-2
.74 .4205824169 .4065261910 .4311904220 .18640061e-2
.75 .4181516727 .4029301770 .4286717048 .25602312e-2
.76 .4141946065 .3993666654 .4261881209 .17018714e-2
.77 .4115165463 .3958362506 .4237398893 .20937377e-2
.78 .4090227844 .3923394695 .4213271563 .26406557e-2
.79 .4063497771 .3888768030 .4189499995 .29786634e-2
.8 .4031618603 .3854486771 .4166084331 .27717261e-2
.81 .4008299538 .3820554651 .4143024117 .33904394e-2
.82 .3984551698 .3786974890 .4120318359 .39356352e-2
.83 .3960884806 .3753750211 .4097965556 .44580491e-2
.84 .3921412934 .3720882867 .4075963750 .33688923e-2
.85 .3899693852 .3688374651 .4054310566 .40237862e-2
.86 .3865842853 .3656226925 .4033003250 .34341412e-2
.87 .3850393142 .3624440634 .4012038707 .46531959e-2
.88 .3816036082 .3593016327 .3991413537 .39500389e-2
.89 .3793717737 .3561954181 .3971124069 .44192611e-2
.9 .3757935321 .3531254019 .3951166392 .35105993e-2
.91 .3727323846 .3500915329 .3931536385 .30875992e-2
.92 .3696847014 .3470937286 .3912229746 .26467031e-2
.93 .3669662704 .3441318770 .3893242014 .25037957e-2
.94 .3644290029 .3412058385 .3874568598 .25109100e-2
.95 .3626912330 .3383154477 .3856204796 .32865238e-2
.96 .3583174820 .3354605154 .3838145815 .13953233e-2
.97 .3576315864 .3326408302 .3820386791 .31613282e-2
.98 .3540682903 .3298561600 .3802922806 .20194850e-2
.99 .3522206617 .3271062540 .3785748903 .25630795e-2
1 .3494430693 .3243908437 .3768860100 .21467139e-2
