4096  60  0.046386   0   0.631443   0.00045252
4096  60  0.046386   0.01   0.6282   0.000460693
4096  60  0.046386   0.02   0.62682   0.000461358
4096  60  0.046386   0.03   0.622192   0.000470666
4096  60  0.046386   0.04   0.620743   0.000472886
4096  60  0.046386   0.05   0.618253   0.000460342
4096  60  0.046386   0.06   0.613866   0.000476558
4096  60  0.046386   0.07   0.611767   0.000471754
4096  60  0.046386   0.08   0.608812   0.000482153
4096  60  0.046386   0.09   0.604385   0.000485708
4096  60  0.046386   0.1   0.602266   0.000479012
4096  60  0.046386   0.11   0.59881   0.000480781
4096  60  0.046386   0.12   0.595804   0.000485191
4096  60  0.046386   0.13   0.594474   0.000489582
4096  60  0.046386   0.14   0.591892   0.000476102
4096  60  0.046386   0.15   0.589847   0.000499738
4096  60  0.046386   0.16   0.586715   0.000492889
4096  60  0.046386   0.17   0.582658   0.00048881
4096  60  0.046386   0.18   0.578355   0.000501982
4096  60  0.046386   0.19   0.575357   0.000497975
4096  60  0.046386   0.2   0.572639   0.000503947
4096  60  0.046386   0.21   0.570906   0.000506832
4096  60  0.046386   0.22   0.568835   0.000515389
4096  60  0.046386   0.23   0.566269   0.000520702
4096  60  0.046386   0.24   0.56422   0.000518199
4096  60  0.046386   0.25   0.562629   0.000521619
4096  60  0.046386   0.26   0.559553   0.000507
4096  60  0.046386   0.27   0.55604   0.000525734
4096  60  0.046386   0.28   0.550977   0.00052413
4096  60  0.046386   0.29   0.54757   0.000521839
4096  60  0.046386   0.3   0.542726   0.000511753
4096  60  0.046386   0.31   0.541321   0.000520507
4096  60  0.046386   0.32   0.538698   0.000522537
4096  60  0.046386   0.33   0.534937   0.000524843
4096  60  0.046386   0.34   0.530797   0.000525954
4096  60  0.046386   0.35   0.526397   0.000527196
4096  60  0.046386   0.36   0.521637   0.000519867
4096  60  0.046386   0.37   0.519868   0.000521128
4096  60  0.046386   0.38   0.51479   0.000528194
4096  60  0.046386   0.39   0.512395   0.000531081
4096  60  0.046386   0.4   0.508776   0.000518872
4096  60  0.046386   0.41   0.506122   0.000523903
4096  60  0.046386   0.42   0.503306   0.000522161
4096  60  0.046386   0.43   0.500458   0.000507334
4096  60  0.046386   0.44   0.497907   0.000520777
4096  60  0.046386   0.45   0.493505   0.000517882
4096  60  0.046386   0.46   0.491591   0.000530174
4096  60  0.046386   0.47   0.48697   0.000525052
4096  60  0.046386   0.48   0.485764   0.000525565
4096  60  0.046386   0.49   0.482316   0.000511935
4096  60  0.046386   0.5   0.479833   0.000526652
4096  60  0.046386   0.51   0.475459   0.000525295
4096  60  0.046386   0.52   0.472305   0.000517366
4096  60  0.046386   0.53   0.467939   0.000511984
4096  60  0.046386   0.54   0.464041   0.000517034
4096  60  0.046386   0.55   0.460966   0.000515455
4096  60  0.046386   0.56   0.457401   0.000519108
4096  60  0.046386   0.57   0.452398   0.000510129
4096  60  0.046386   0.58   0.450397   0.000516051
4096  60  0.046386   0.59   0.449227   0.000514405
4096  60  0.046386   0.6   0.445645   0.000513717
4096  60  0.046386   0.61   0.44462   0.000513143
4096  60  0.046386   0.62   0.44282   0.000503305
4096  60  0.046386   0.63   0.439952   0.000502155
4096  60  0.046386   0.64   0.43778   0.00050694
4096  60  0.046386   0.65   0.432176   0.000502553
4096  60  0.046386   0.66   0.42769   0.000497078
4096  60  0.046386   0.67   0.424951   0.000499718
4096  60  0.046386   0.68   0.42174   0.000500621
4096  60  0.046386   0.69   0.419258   0.00049942
4096  60  0.046386   0.7   0.417869   0.000486789
4096  60  0.046386   0.71   0.4156   0.000498399
4096  60  0.046386   0.72   0.412841   0.000486875
4096  60  0.046386   0.73   0.40835   0.000495996
4096  60  0.046386   0.74   0.404834   0.000479464
4096  60  0.046386   0.75   0.402582   0.00048692
4096  60  0.046386   0.76   0.399256   0.000477196
4096  60  0.046386   0.77   0.396717   0.000473738
4096  60  0.046386   0.78   0.392763   0.000473906
4096  60  0.046386   0.79   0.390575   0.00046569
4096  60  0.046386   0.8   0.384558   0.000461407
4096  60  0.046386   0.81   0.381561   0.00046239
4096  60  0.046386   0.82   0.379392   0.000469422
4096  60  0.046386   0.83   0.375997   0.000464595
4096  60  0.046386   0.84   0.374027   0.000457727
4096  60  0.046386   0.85   0.369829   0.000456371
4096  60  0.046386   0.86   0.367579   0.000455263
4096  60  0.046386   0.87   0.363804   0.000445476
4096  60  0.046386   0.88   0.362223   0.000449515
4096  60  0.046386   0.89   0.361353   0.000445418
4096  60  0.046386   0.9   0.357189   0.000439374
4096  60  0.046386   0.91   0.355442   0.000434672
4096  60  0.046386   0.92   0.35192   0.000430336
4096  60  0.046386   0.93   0.349985   0.000436724
4096  60  0.046386   0.94   0.348363   0.000427187
4096  60  0.046386   0.95   0.345805   0.000429114
4096  60  0.046386   0.96   0.344154   0.000430517
4096  60  0.046386   0.97   0.341122   0.000429481
4096  60  0.046386   0.98   0.340871   0.000421435
4096  60  0.046386   0.99   0.337585   0.000417699
4096  60  0.046386   1   0.334576   0.000418389
