128  256  0.015625   0   0.690843   0.00546219
128  256  0.015625   0.00997925   0.69025   0.00545613
128  256  0.015625   0.0199585   0.684631   0.00541569
128  256  0.015625   0.0299377   0.682861   0.00541444
128  256  0.015625   0.039917   0.681182   0.00539053
128  256  0.015625   0.0498962   0.678358   0.00536439
128  256  0.015625   0.0598755   0.674569   0.00534151
128  256  0.015625   0.0698547   0.671152   0.00531512
128  256  0.015625   0.079834   0.668803   0.00528908
128  256  0.015625   0.0898132   0.664969   0.00527459
128  256  0.015625   0.0997925   0.66273   0.00525835
128  256  0.015625   0.109772   0.659926   0.00522817
128  256  0.015625   0.119751   0.65635   0.00521044
128  256  0.015625   0.12973   0.653463   0.00517057
128  256  0.015625   0.139709   0.648862   0.00513776
128  256  0.015625   0.149689   0.645014   0.00511609
128  256  0.015625   0.159668   0.642784   0.0051114
128  256  0.015625   0.169647   0.638001   0.00507526
128  256  0.015625   0.179626   0.635103   0.00505866
128  256  0.015625   0.189606   0.631961   0.00501358
128  256  0.015625   0.199585   0.628829   0.00498781
128  256  0.015625   0.209564   0.623828   0.00494904
128  256  0.015625   0.219543   0.621938   0.00493655
128  256  0.015625   0.229523   0.617837   0.00492406
128  256  0.015625   0.239502   0.611585   0.00485603
128  256  0.015625   0.249481   0.608661   0.00485131
128  256  0.015625   0.25946   0.603556   0.00480322
128  256  0.015625   0.26944   0.601302   0.00478484
128  256  0.015625   0.279419   0.596268   0.00475711
128  256  0.015625   0.289398   0.592847   0.00472164
128  256  0.015625   0.299377   0.588531   0.0046955
128  256  0.015625   0.309357   0.584692   0.00465731
128  256  0.015625   0.319336   0.578514   0.00464008
128  256  0.015625   0.329315   0.575469   0.00460123
128  256  0.015625   0.339294   0.570457   0.00454606
128  256  0.015625   0.349274   0.565714   0.00452902
128  256  0.015625   0.359253   0.558698   0.00445968
128  256  0.015625   0.369232   0.554595   0.00444702
128  256  0.015625   0.379211   0.549151   0.00441986
128  256  0.015625   0.389191   0.546888   0.00440926
128  256  0.015625   0.39917   0.540033   0.0043532
128  256  0.015625   0.409149   0.53629   0.00430764
128  256  0.015625   0.419128   0.530506   0.0042515
128  256  0.015625   0.429108   0.525946   0.00423205
128  256  0.015625   0.439087   0.521045   0.00418383
128  256  0.015625   0.449066   0.517366   0.00417632
128  256  0.015625   0.459045   0.511076   0.00412715
128  256  0.015625   0.469025   0.507623   0.00407918
128  256  0.015625   0.479004   0.502751   0.00405006
128  256  0.015625   0.488983   0.497796   0.00404047
128  256  0.015625   0.498962   0.490859   0.00394764
128  256  0.015625   0.508942   0.486557   0.00395601
128  256  0.015625   0.518921   0.481966   0.00388683
128  256  0.015625   0.5289   0.47616   0.00383158
128  256  0.015625   0.538879   0.472276   0.00383884
128  256  0.015625   0.548859   0.468901   0.00376945
128  256  0.015625   0.558838   0.462008   0.00375074
128  256  0.015625   0.568817   0.457056   0.0037051
128  256  0.015625   0.578796   0.454722   0.00367162
128  256  0.015625   0.588776   0.447563   0.00361743
128  256  0.015625   0.598755   0.444845   0.00361719
128  256  0.015625   0.608734   0.437333   0.00354213
128  256  0.015625   0.618713   0.432462   0.00348845
128  256  0.015625   0.628693   0.429836   0.00346465
128  256  0.015625   0.638672   0.424136   0.00342952
128  256  0.015625   0.648651   0.421335   0.00341166
128  256  0.015625   0.65863   0.41609   0.00340998
128  256  0.015625   0.66861   0.411633   0.00331886
128  256  0.015625   0.678589   0.407625   0.00332086
128  256  0.015625   0.688568   0.402395   0.00327349
128  256  0.015625   0.698547   0.397936   0.00325417
128  256  0.015625   0.708527   0.392428   0.00319956
128  256  0.015625   0.718506   0.389521   0.00316694
128  256  0.015625   0.728485   0.385249   0.00312883
128  256  0.015625   0.738464   0.382085   0.00308967
128  256  0.015625   0.748444   0.378271   0.00306882
128  256  0.015625   0.758423   0.373944   0.00305615
128  256  0.015625   0.768402   0.370206   0.0030262
128  256  0.015625   0.778381   0.365979   0.00297875
128  256  0.015625   0.788361   0.361329   0.00296105
128  256  0.015625   0.79834   0.359612   0.00290546
128  256  0.015625   0.808319   0.356391   0.00289764
128  256  0.015625   0.818298   0.350255   0.00285648
128  256  0.015625   0.828278   0.347876   0.00280869
128  256  0.015625   0.838257   0.345944   0.00282371
128  256  0.015625   0.848236   0.341197   0.0028001
128  256  0.015625   0.858215   0.338697   0.00274462
128  256  0.015625   0.868195   0.33394   0.00272583
128  256  0.015625   0.878174   0.331486   0.00270389
128  256  0.015625   0.888153   0.328458   0.00266864
128  256  0.015625   0.898132   0.325862   0.00267052
128  256  0.015625   0.908112   0.322089   0.00264642
128  256  0.015625   0.918091   0.319904   0.00258328
128  256  0.015625   0.92807   0.316761   0.00257997
128  256  0.015625   0.938049   0.31598   0.00256402
128  256  0.015625   0.948029   0.312358   0.00254227
128  256  0.015625   0.958008   0.307766   0.00251238
128  256  0.015625   0.967987   0.30696   0.00250279
128  256  0.015625   0.977966   0.302891   0.00248123
128  256  0.015625   0.987946   0.30119   0.00246574
128  256  0.015625   0.997925   0.297998   0.00240595
