0 .6975579218 .7412709106 .6687403050 .5149218e-3
.999451e-2 .6947350891 .7383743150 .6671504244 .577033e-4
.19989e-1 .6919083772 .7354180725 .6655205059 -.3546816e-3
.299835e-1 .6890351742 .7324006335 .6638490827 -.7635791e-3
.39978e-1 .6862686881 .7293204292 .6621346292 -.10145000e-2
.499725e-1 .6837019856 .7261758589 .6603755500 -.10130704e-2
.59967e-1 .6808651705 .7229652942 .6585701786 -.12278566e-2
.699615e-1 .6769942659 .7196870814 .6567167746 -.24214849e-2
.799561e-1 .6740834206 .7163395107 .6548135010 -.25984102e-2
.899506e-1 .6717354667 .7129209535 .6528584986 -.21544703e-2
.999451e-1 .6686465056 .7094296655 .6508497682 -.23921392e-2
.10994 .6653729557 .7058637804 .6487851601 -.27534744e-2
.119934 .6611857003 .7022220389 .6466627931 -.39665641e-2
.129929 .6588510004 .6985020188 .6444800184 -.32631691e-2
.139923 .6546147175 .6947027420 .6422349362 -.43966291e-2
.149918 .6507804299 .6908217395 .6399246669 -.50613495e-2
.159912 .6479711350 .6868581019 .6375471481 -.46335900e-2
.169907 .6434568681 .6828093822 .6350992848 -.58413171e-2
.179901 .6413034157 .6786747796 .6325788546 -.46180902e-2
.189896 .6380615393 .6744519110 .6299825493 -.44112015e-2
.19989 .6339419071 .6701401341 .6273079981 -.50094582e-2
.209885 .6298166740 .6657371819 .6245516932 -.55388541e-2
.219879 .6260729953 .6612426307 .6217111407 -.56118879e-2
.229874 .6226971624 .6566543936 .6187826632 -.52405637e-2
.239868 .6181282277 .6519723373 .6157636891 -.59857203e-2
.249863 .6134580152 .6471946300 .6126504251 -.67540377e-2
.259857 .6093378600 .6423215122 .6094402961 -.68943773e-2
.269852 .6061745729 .6373514949 .6061294795 -.59987121e-2
.279846 .6013337877 .6322852859 .6027155095 -.67019864e-2
.289841 .5989676982 .6271218366 .5991946658 -.48511500e-2
.299835 .5944239561 .6218624243 .5955647555 -.50995945e-2
.30983 .5891567021 .6165065458 .5918223498 -.59927680e-2
.319824 .5827795076 .6110561541 .5879657564 -.79186943e-2
.329819 .5807829729 .6055113984 .5839920973 -.53868949e-2
.339813 .5744807833 .5998750113 .5799004822 -.70859162e-2
.349808 .5701348678 .5941478958 .5756889214 -.67545665e-2
.359802 .5650448322 .5883336568 .5713577048 -.70961843e-2
.369797 .5600448914 .5824340369 .5669061415 -.72779777e-2
.379791 .5554311767 .5764535832 .5623361429 -.70075290e-2
.389786 .5497751814 .5703949368 .5576487764 -.77155020e-2
.39978 .5457092619 .5642636222 .5528480370 -.67740519e-2
.409775 .5410411909 .5580631978 .5479372013 -.63783122e-2
.419769 .5353091087 .5518001533 .5429227558 -.69954426e-2
.429764 .5307387410 .5454789325 .5378105329 -.64033466e-2
.439758 .5265343917 .5391069213 .5326097526 -.54037523e-2
.449753 .5220135866 .5326893588 .5273289253 -.46834127e-2
.459747 .5175441712 .5262343966 .5219799549 -.38811394e-2
.469742 .5117386843 .5197479190 .5165738105 -.43891995e-2
.479736 .5087329606 .5132386542 .5111246448 -.20788863e-2
.489731 .5050998703 .5067129278 .5056452667 -.3824957e-3
.499725 .4957216711 .5001798077 .5001512499 -.44251756e-2
.50972 .4935952217 .4936458182 .4946562758 -.12153958e-2
.519714 .4876545811 .4871200998 .4891762307 -.18265620e-2
