0 .5502118860 .5615528130 .5408330000 -.11142e-5
.1e-1 .5510962149 .5603574590 .5400474710 .18583499e-2
.2e-1 .5493916215 .5591600220 .5392601475 .11305908e-2
.3e-1 .5480130090 .5579605355 .5384710555 .7304847e-3
.4e-1 .5466137141 .5567590350 .5376802255 .3113390e-3
.5e-1 .5450359302 .5555555555 .5368876845 -.2846812e-3
.6e-1 .5437383342 .5543501340 .5360934620 -.5989293e-3
.7e-1 .5420193914 .5531428060 .5352975880 -.13329689e-2
.8e-1 .5419086987 .5519336085 .5345000920 -.4572333e-3
.9e-1 .5412033305 .5507225800 .5337010060 -.1746796e-3
.1 .5391726986 .5495097570 .5329003595 -.12159256e-2
.11 .5394049291 .5482951775 .5320981860 .71236e-5
.12 .5368964864 .5470788805 .5312945155 -.15090993e-2
.13 .5369526053 .5458609040 .5304893805 -.4593905e-3
.14 .5372052567 .5446412880 .5296828150 .7881883e-3
.15 .5343687462 .5434200725 .5288748510 -.10520900e-2
.16 .5366290063 .5421972960 .5280655245 .22056757e-2
.17 .5343994897 .5409730000 .5272548675 .9749043e-3
.18 .5329673945 .5397472250 .5264429140 .5427608e-3
.19 .5331244237 .5385200120 .5256297005 .17009148e-2
.2 .5314500723 .5372914025 .5248152610 .10288274e-2
.21 .5296529276 .5360614380 .5239996320 .2350521e-3
.22 .5252339956 .5348301610 .5231828480 -.31794399e-2
.23 .5286470859 .5335976120 .5223649490 .12391282e-2
.24 .5250839921 .5323638355 .5215459680 -.13174865e-2
.25 .5249812108 .5311288740 .5207259415 -.4128220e-3
.26 .5262532981 .5298927705 .5199049115 .18676426e-2
.27 .5232278042 .5286555685 .5190829115 -.1485777e-3
.28 .5234039006 .5274173125 .5182599790 .10376520e-2
.29 .5231729406 .5261780440 .5174361565 .18176513e-2
.3 .5209278459 .5249378100 .5166114790 .5843036e-3
.31 .5200640881 .5236966540 .5157859870 .7330448e-3
.32 .5176365975 .5224546210 .5149597175 -.6812312e-3
.33 .5172859960 .5212117560 .5141327110 -.179395e-4
.34 .5168963722 .5199681015 .5133050105 .6069740e-3
.35 .5155771555 .5187237065 .5124766500 .3028986e-3
.36 .5135966187 .5174786140 .5116476725 -.6619278e-3
.37 .5129892171 .5162328710 .5108181185 -.2530884e-3
.38 .5126394133 .5149865250 .5099880275 .4138407e-3
.39 .5119467235 .5137396180 .5091574430 .7383415e-3
.4 .5119811597 .5124921975 .5083264000 .17903872e-2
.41 .5110640486 .5112443110 .5074949445 .18912657e-2
.42 .5093174076 .5099960030 .5066631145 .11629582e-2
.43 .5076863951 .5087473215 .5058309520 .5505838e-3
.44 .5071711806 .5074983125 .5049985000 .10542747e-2
.45 .5059411348 .5062490250 .5041658000 .8433614e-3
.46 .5021408639 .5049995000 .5033328855 -.19375832e-2
.47 .5023514440 .5037497920 .5024998195 -.7075276e-3
.48 .5037694180 .5024999375 .5016666040 .17300415e-2
.49 .5035873233 .5012500000 .5008333335 .25676095e-2
.5 .4992095695 .5 .5 -.7904305e-3
.51 .4989713295 .4987500000 .4991666666 -.89567e-5
.52 .4988433466 .4975000625 .4983333958 .8827231e-3
.53 .4966912684 .4962502084 .4975001806 -.2497603e-3
.54 .4961091654 .4950005000 .4966671145 .1876125e-3
.55 .4965024985 .4937509750 .4958342001 .16002719e-2
.56 .4953782068 .4925016875 .4950015000 .14951127e-2
.57 .4931837143 .4912526786 .4941690474 .3195255e-3
.58 .4936156758 .4900039969 .4933368856 .17701253e-2
.59 .4925023569 .4887556890 .4925050556 .16751398e-2
.6 .4892367922 .4875078025 .4916736000 -.5724353e-3
.61 .4890954240 .4862603818 .4908425568 .3038062e-3
.62 .4889529326 .4850134750 .4900119722 .11785052e-2
.63 .4880962332 .4837671288 .4891818814 .13385389e-2
.64 .4868135369 .4825213856 .4883523274 .10720838e-2
.65 .4858602165 .4812762933 .4875233500 .11344735e-2
.66 .4844987006 .4800318984 .4866949896 .7880989e-3
.67 .4831058233 .4787882442 .4858672892 .4097587e-3
.68 .4821053017 .4775453792 .4850402824 .4231303e-3
.69 .4809854343 .4763033460 .4842140132 .3164776e-3
.7 .4790311662 .4750621900 .4833885208 -.6252914e-3
.71 .4788084116 .4738219560 .4825638432 .1637009e-3
.72 .4783024703 .4725826876 .4817400208 .6687188e-3
.73 .4772896487 .4713444314 .4809170888 .6660307e-3
.74 .4751903023 .4701072291 .4800950885 -.4240419e-3
.75 .4741979422 .4688711260 .4792740583 -.4080250e-3
.76 .4738628302 .4676361644 .4784540320 .2643089e-3
.77 .4732893077 .4664023880 .4776350509 .6972654e-3
.78 .4702897720 .4651698394 .4768171518 -.12967929e-2
.79 .4705681713 .4639385620 .4760003678 -.139532e-4
.8 .4697638649 .4627085976 .4751847390 .1851097e-3
.81 .4699732879 .4614799880 .4743702998 .13967968e-2
.82 .4675148557 .4602527750 .4735570860 -.605106e-4
.83 .4665507231 .4590270000 .4727451326 -.246915e-4
.84 .4667855668 .4578027036 .4719344754 .12088977e-2
.85 .4652847951 .4565799280 .4711251488 .7056309e-3
.86 .4627186134 .4553587118 .4703171852 -.8643180e-3
.87 .4619932893 .4541390958 .4695106193 -.5947148e-3
.88 .4617237715 .4529211198 .4687054846 .1293569e-3
.89 .4603417414 .4517048224 .4679018142 -.2604530e-3
.9 .4590468360 .4504902431 .4670996406 -.5645398e-3
.91 .4592949167 .4492774201 .4662989938 .6729267e-3
.92 .4575335503 .4480663909 .4654999077 -.1005172e-3
.93 .4567835765 .4468571943 .4647024118 .1359366e-3
.94 .4547617497 .4456498658 .4639065379 -.9009867e-3
.95 .4552084601 .4444444444 .4631123158 .5290716e-3
.96 .4539321490 .4432409653 .4623197745 .2345238e-3
.97 .4523050122 .4420394642 .4615289440 -.4124632e-3
.98 .4526708210 .4408399782 .4607398524 .9318515e-3
.99 .4508388030 .4396425407 .4599525289 .766683e-4
1 .4525279500 .4384471870 .4591670001 .27409502e-2
